coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,message,rain
"{'lon': 153.68, 'lat': 67.45}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 75.16, 'feels_like': 70.21, 'temp_min': 75.16, 'temp_max': 75.16, 'pressure': 1010, 'humidity': 29, 'sea_level': 1010, 'grnd_level': 1008}",,"{'speed': 5.08, 'deg': 156}",{'all': 53},1593038513.0,"{'country': 'RU', 'sunrise': 0, 'sunset': 0}",39600.0,2121025.0,Srednekolymsk,200,,
"{'lon': 114.11, 'lat': 36.53}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 74.46, 'feels_like': 78.17, 'temp_min': 74.46, 'temp_max': 74.46, 'pressure': 1004, 'humidity': 66, 'sea_level': 1004, 'grnd_level': 975}",,"{'speed': 0.85, 'deg': 287}",{'all': 14},1593038513.0,"{'country': 'CN', 'sunrise': 1593032797, 'sunset': 1593085538}",28800.0,1808747.0,Hecun,200,,
"{'lon': 47.78, 'lat': 60.25}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 36.37, 'feels_like': 30.81, 'temp_min': 36.37, 'temp_max': 36.37, 'pressure': 1022, 'humidity': 92, 'sea_level': 1022, 'grnd_level': 1003}",,"{'speed': 4.14, 'deg': 328}",{'all': 14},1593038513.0,"{'country': 'RU', 'sunrise': 1593041004, 'sunset': 1593109174}",10800.0,509451.0,Pinyug,200,,
"{'lon': 8.48, 'lat': 35.86}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 78.8, 'feels_like': 75.52, 'temp_min': 78.8, 'temp_max': 78.8, 'pressure': 1020, 'humidity': 26}",10000.0,"{'speed': 2.24, 'deg': 100}",{'all': 20},1593038513.0,"{'type': 1, 'id': 1075, 'country': 'TN', 'sunrise': 1592971852, 'sunset': 1593024369}",3600.0,2469252.0,Menzel Salem,200,,
"{'lon': -77.61, 'lat': -11.1}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 62.71, 'feels_like': 59.52, 'temp_min': 62.71, 'temp_max': 62.71, 'pressure': 1015, 'humidity': 83, 'sea_level': 1015, 'grnd_level': 1009}",,"{'speed': 9.86, 'deg': 172}",{'all': 42},1593038513.0,"{'country': 'PE', 'sunrise': 1592998122, 'sunset': 1593039428}",-18000.0,3939761.0,Hualmay,200,,
"{'lon': -4.11, 'lat': 38.69}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 79.66, 'feels_like': 76.6, 'temp_min': 79, 'temp_max': 80.01, 'pressure': 1015, 'humidity': 34}",,"{'speed': 5.01, 'deg': 66, 'gust': 8.99}",{'all': 1},1593038513.0,"{'type': 3, 'id': 2003459, 'country': 'ES', 'sunrise': 1593060786, 'sunset': 1593114303}",7200.0,2512177.0,Puertollano,200,,
"{'lon': 71.72, 'lat': 40.43}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 69.58, 'feels_like': 68.2, 'temp_min': 69.58, 'temp_max': 69.58, 'pressure': 1016, 'humidity': 44, 'sea_level': 1016, 'grnd_level': 955}",,"{'speed': 1.1, 'deg': 353}",{'all': 0},1593038513.0,"{'country': 'UZ', 'sunrise': 1593042247, 'sunset': 1593096438}",18000.0,1513491.0,Yangi Marg`ilon,200,,
"{'lon': 108.63, 'lat': 34.06}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 73.94, 'feels_like': 75.06, 'temp_min': 71.6, 'temp_max': 75.99, 'pressure': 1004, 'humidity': 64}",10000.0,"{'speed': 4.47, 'deg': 100}",{'all': 0},1593038513.0,"{'type': 1, 'id': 9645, 'country': 'CN', 'sunrise': 1593034529, 'sunset': 1593086437}",28800.0,1785572.0,Yuxia,200,,
"{'lon': -16.96, 'lat': 14.42}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 80.6, 'feels_like': 85.75, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1012, 'humidity': 83}",8000.0,"{'speed': 9.17, 'deg': 310}",{'all': 20},1593038513.0,"{'type': 1, 'id': 2410, 'country': 'SN', 'sunrise': 1592980858, 'sunset': 1593027576}",0.0,2248477.0,Mbour,200,,
"{'lon': -61.64, 'lat': -3.77}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 79.83, 'feels_like': 87.08, 'temp_min': 79.83, 'temp_max': 79.83, 'pressure': 1008, 'humidity': 76, 'sea_level': 1008, 'grnd_level': 1005}",,"{'speed': 2.1, 'deg': 7}",{'all': 54},1593038513.0,"{'country': 'BR', 'sunrise': 1592993516, 'sunset': 1593036367}",-14400.0,3665315.0,Anori,200,,
"{'lon': 26.4, 'lat': 46.43}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 60.01, 'feels_like': 60.76, 'temp_min': 60.01, 'temp_max': 60.01, 'pressure': 1021, 'humidity': 94}",,"{'speed': 3.36, 'deg': 305}",{'all': 4},1593038513.0,"{'type': 3, 'id': 2033571, 'country': 'RO', 'sunrise': 1593051778, 'sunset': 1593108664}",10800.0,686090.0,Asău,200,,
,,,,,,,,,,,,404,city not found,
"{'lon': 95.57, 'lat': 27.02}","[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",stations,"{'temp': 69.73, 'feels_like': 75.04, 'temp_min': 69.73, 'temp_max': 69.73, 'pressure': 1005, 'humidity': 96, 'sea_level': 1005, 'grnd_level': 906}",,"{'speed': 2.84, 'deg': 143}",{'all': 100},1593038514.0,"{'country': 'IN', 'sunrise': 1593038710, 'sunset': 1593088526}",19800.0,1266668.0,Khonsa,200,,{'1h': 4.16}
"{'lon': -100.9, 'lat': 29.36}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 100.4, 'feels_like': 97.97, 'temp_min': 100.4, 'temp_max': 100.4, 'pressure': 1009, 'humidity': 17}",16093.0,"{'speed': 3.36, 'deg': 300}",{'all': 20},1593038514.0,"{'type': 1, 'id': 3823, 'country': 'US', 'sunrise': 1592999127, 'sunset': 1593049603}",-18000.0,5520076.0,Del Rio,200,,
"{'lon': -123.83, 'lat': 46.19}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 64.36, 'feels_like': 58.73, 'temp_min': 63, 'temp_max': 66, 'pressure': 1017, 'humidity': 82}",16093.0,"{'speed': 14.99, 'deg': 330}",{'all': 90},1593038514.0,"{'type': 1, 'id': 3328, 'country': 'US', 'sunrise': 1593001482, 'sunset': 1593058256}",-25200.0,5711847.0,Astoria,200,,
"{'lon': 27.3, 'lat': 48.17}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 63, 'feels_like': 61.07, 'temp_min': 63, 'temp_max': 63, 'pressure': 1022, 'humidity': 82}",,"{'speed': 7.58, 'deg': 63}",{'all': 23},1593038514.0,"{'type': 3, 'id': 2019079, 'country': 'MD', 'sunrise': 1593051099, 'sunset': 1593108911}",10800.0,617076.0,Edineţ,200,,
"{'lon': 85.33, 'lat': 51.95}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 59.25, 'feels_like': 58.14, 'temp_min': 59.25, 'temp_max': 59.25, 'pressure': 1008, 'humidity': 87, 'sea_level': 1008, 'grnd_level': 973}",,"{'speed': 4.94, 'deg': 194}",{'all': 100},1593038514.0,"{'country': 'RU', 'sunrise': 1593036000, 'sunset': 1593096151}",25200.0,1511736.0,Altayskoye,200,,{'1h': 0.22}
"{'lon': -80.92, 'lat': 46.71}","[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,"{'temp': 55.4, 'feels_like': 49.89, 'temp_min': 55.4, 'temp_max': 55.4, 'pressure': 1001, 'humidity': 100}",9656.0,"{'speed': 12.75, 'deg': 250}",{'all': 90},1593038514.0,"{'type': 1, 'id': 923, 'country': 'CA', 'sunrise': 1592991048, 'sunset': 1593048090}",-14400.0,5959803.0,Capreol,200,,
,,,,,,,,,,,,404,city not found,
"{'lon': -40.82, 'lat': -7.6}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 72.39, 'feels_like': 69.73, 'temp_min': 72.39, 'temp_max': 72.39, 'pressure': 1013, 'humidity': 61, 'sea_level': 1013, 'grnd_level': 963}",,"{'speed': 9.37, 'deg': 111}",{'all': 21},1593038514.0,"{'country': 'BR', 'sunrise': 1592988919, 'sunset': 1593030969}",-10800.0,3387625.0,Simões,200,,
"{'lon': -76.51, 'lat': 38.89}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 83.28, 'feels_like': 81.95, 'temp_min': 80.01, 'temp_max': 84.99, 'pressure': 1010, 'humidity': 37}",16093.0,"{'speed': 4.7, 'deg': 0}",{'all': 1},1593038514.0,"{'type': 1, 'id': 5056, 'country': 'US', 'sunrise': 1592991709, 'sunset': 1593045312}",-14400.0,4362001.0,Mayo,200,,
"{'lon': 116.85, 'lat': -20.74}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 66.42, 'feels_like': 62.42, 'temp_min': 66.42, 'temp_max': 66.42, 'pressure': 1017, 'humidity': 59, 'sea_level': 1017, 'grnd_level': 1013}",,"{'speed': 8.05, 'deg': 101}",{'all': 0},1593038514.0,"{'country': 'AU', 'sunrise': 1593038937, 'sunset': 1593078083}",28800.0,6620339.0,Karratha,200,,
"{'lon': -60.63, 'lat': -9.17}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 78.24, 'feels_like': 82.33, 'temp_min': 78.24, 'temp_max': 78.24, 'pressure': 1008, 'humidity': 59, 'sea_level': 1008, 'grnd_level': 992}",,"{'speed': 0.43, 'deg': 41}",{'all': 1},1593038514.0,"{'country': 'BR', 'sunrise': 1592993840, 'sunset': 1593035558}",-14400.0,3665202.0,Aripuanã,200,,
"{'lon': 12.37, 'lat': -6.13}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 73.42, 'feels_like': 76.89, 'temp_min': 73.42, 'temp_max': 73.42, 'pressure': 1014, 'humidity': 85, 'sea_level': 1014, 'grnd_level': 1014}",,"{'speed': 6.17, 'deg': 207}",{'all': 24},1593038515.0,"{'country': 'AO', 'sunrise': 1592975997, 'sunset': 1593018356}",3600.0,2236967.0,Soyo,200,,
"{'lon': -149.15, 'lat': -17.73}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 80.29, 'feels_like': 80.96, 'temp_min': 80.01, 'temp_max': 80.6, 'pressure': 1012, 'humidity': 78}",10000.0,"{'speed': 14.99, 'deg': 30}",{'all': 75},1593038515.0,"{'type': 1, 'id': 7318, 'country': 'PF', 'sunrise': 1593016025, 'sunset': 1593055869}",-36000.0,4033557.0,Tautira,200,,
"{'lon': -15, 'lat': 16.33}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 87.13, 'feels_like': 83.08, 'temp_min': 87.13, 'temp_max': 87.13, 'pressure': 1011, 'humidity': 43, 'sea_level': 1011, 'grnd_level': 1007}",,"{'speed': 14.29, 'deg': 291}",{'all': 46},1593038515.0,"{'country': 'SN', 'sunrise': 1592980170, 'sunset': 1593027323}",0.0,2246451.0,Saint-Louis,200,,
"{'lon': 122.5, 'lat': -3.94}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 74.39, 'feels_like': 80.73, 'temp_min': 74.39, 'temp_max': 74.39, 'pressure': 1010, 'humidity': 94, 'sea_level': 1010, 'grnd_level': 1005}",,"{'speed': 4.68, 'deg': 225}",{'all': 100},1593038515.0,"{'country': 'ID', 'sunrise': 1593035746, 'sunset': 1593078562}",28800.0,1640344.0,Kendari,200,,{'1h': 0.46}
"{'lon': -169.92, 'lat': -19.06}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 80.6, 'feels_like': 84.49, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1015, 'humidity': 74}",10000.0,"{'speed': 8.05, 'deg': 110}",{'all': 75},1593038460.0,"{'type': 1, 'id': 7306, 'country': 'NU', 'sunrise': 1593021163, 'sunset': 1593060701}",-39600.0,4036284.0,Alofi,200,,
"{'lon': 81.48, 'lat': 58.7}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 53.76, 'feels_like': 52.11, 'temp_min': 53.76, 'temp_max': 53.76, 'pressure': 1007, 'humidity': 85, 'sea_level': 1007, 'grnd_level': 999}",,"{'speed': 2.8, 'deg': 172}",{'all': 96},1593038515.0,"{'country': 'RU', 'sunrise': 1593033913, 'sunset': 1593100087}",25200.0,1495586.0,Parabel',200,,
"{'lon': 29.09, 'lat': 70.86}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 46.69, 'feels_like': 36.73, 'temp_min': 46.69, 'temp_max': 46.69, 'pressure': 1024, 'humidity': 84, 'sea_level': 1024, 'grnd_level': 1024}",,"{'speed': 14.5, 'deg': 279}",{'all': 39},1593038515.0,"{'country': 'NO', 'sunrise': 0, 'sunset': 0}",7200.0,780687.0,Berlevåg,200,,
"{'lon': 90.67, 'lat': 56.95}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 60.98, 'feels_like': 61.81, 'temp_min': 60.98, 'temp_max': 60.98, 'pressure': 1004, 'humidity': 93, 'sea_level': 1004, 'grnd_level': 984}",,"{'speed': 3.67, 'deg': 263}",{'all': 91},1593038515.0,"{'country': 'RU', 'sunrise': 1593032656, 'sunset': 1593096932}",25200.0,1508260.0,Novobirilyussy,200,,
"{'lon': 10.7, 'lat': 46.62}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 59, 'feels_like': 59.45, 'temp_min': 59, 'temp_max': 59, 'pressure': 1023, 'humidity': 82}",10000.0,"{'speed': 1.12, 'deg': 40}",{'all': 5},1593038515.0,"{'type': 1, 'id': 6813, 'country': 'IT', 'sunrise': 1593055498, 'sunset': 1593112480}",7200.0,3175096.0,Laas,200,,
"{'lon': -51.1, 'lat': 69.22}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 41, 'feels_like': 34.66, 'temp_min': 41, 'temp_max': 41, 'pressure': 1007, 'humidity': 80}",,"{'speed': 5.82, 'deg': 360}",{'all': 23},1593038515.0,"{'type': 1, 'id': 165, 'country': 'GL', 'sunrise': 0, 'sunset': 0}",-7200.0,3423146.0,Ilulissat,200,,
"{'lon': 91.87, 'lat': 27.58}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 56.95, 'feels_like': 56.28, 'temp_min': 56.95, 'temp_max': 56.95, 'pressure': 1009, 'humidity': 79, 'sea_level': 1009, 'grnd_level': 741}",,"{'speed': 1.57, 'deg': 271}",{'all': 91},1593038515.0,"{'country': 'IN', 'sunrise': 1593039521, 'sunset': 1593089491}",19800.0,1254832.0,Tawang Town,200,,
"{'lon': 43.9, 'lat': 61.05}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 41.23, 'feels_like': 37.17, 'temp_min': 41.23, 'temp_max': 41.23, 'pressure': 1022, 'humidity': 82, 'sea_level': 1022, 'grnd_level': 1000}",,"{'speed': 2.04, 'deg': 56}",{'all': 70},1593038515.0,"{'country': 'RU', 'sunrise': 1593041339, 'sunset': 1593110701}",10800.0,829291.0,Ileza,200,,
"{'lon': 22.15, 'lat': 65.58}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 69.8, 'feels_like': 67.5, 'temp_min': 69.8, 'temp_max': 69.8, 'pressure': 1024, 'humidity': 46}",10000.0,"{'speed': 3.36, 'deg': 350}",{'all': 95},1593038515.0,"{'type': 1, 'id': 1775, 'country': 'SE', 'sunrise': 1593039960, 'sunset': 1593122522}",7200.0,604490.0,Luleå,200,,
"{'lon': 24.73, 'lat': -34}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 60.62, 'feels_like': 51.87, 'temp_min': 60.62, 'temp_max': 60.62, 'pressure': 1015, 'humidity': 31, 'sea_level': 1015, 'grnd_level': 987}",,"{'speed': 8.66, 'deg': 331}",{'all': 0},1593038515.0,"{'country': 'ZA', 'sunrise': 1593062817, 'sunset': 1593098426}",7200.0,986717.0,Kruisfontein,200,,
"{'lon': 41.92, 'lat': 64.3}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 46.4, 'feels_like': 43.9, 'temp_min': 46.4, 'temp_max': 46.4, 'pressure': 1022, 'humidity': 81}",10000.0,"{'speed': 0.81, 'deg': 205}",{'all': 20},1593038516.0,"{'type': 1, 'id': 8922, 'country': 'RU', 'sunrise': 1593038292, 'sunset': 1593114699}",10800.0,533418.0,Lukovetskiy,200,,
"{'lon': 111.65, 'lat': 40.81}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 55.4, 'feels_like': 52.43, 'temp_min': 55.4, 'temp_max': 55.4, 'pressure': 1006, 'humidity': 76}",10000.0,"{'speed': 4.47, 'deg': 60}",{'all': 0},1593038516.0,"{'type': 1, 'id': 9612, 'country': 'CN', 'sunrise': 1593032585, 'sunset': 1593086931}",28800.0,2036892.0,Hohhot,200,,
"{'lon': 3.91, 'lat': 46.42}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 73.22, 'feels_like': 74.68, 'temp_min': 73, 'temp_max': 73.4, 'pressure': 1016, 'humidity': 60}",10000.0,"{'speed': 2.24, 'deg': 0}",{'all': 1},1593038516.0,"{'type': 1, 'id': 6499, 'country': 'FR', 'sunrise': 1593057180, 'sunset': 1593114059}",7200.0,2980080.0,Saint-François,200,,
"{'lon': 31.18, 'lat': 27.18}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 81.16, 'feels_like': 72.77, 'temp_min': 81.16, 'temp_max': 81.16, 'pressure': 1013, 'humidity': 40, 'sea_level': 1013, 'grnd_level': 1006}",,"{'speed': 17.38, 'deg': 6}",{'all': 0},1593038516.0,"{'country': 'EG', 'sunrise': 1593054145, 'sunset': 1593104002}",7200.0,359783.0,Assiut,200,,
"{'lon': -46.22, 'lat': -23.32}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 65.1, 'feels_like': 65.95, 'temp_min': 62.6, 'temp_max': 69.8, 'pressure': 1017, 'humidity': 77}",10000.0,"{'speed': 2.84, 'deg': 342}",{'all': 55},1593038516.0,"{'type': 1, 'id': 8379, 'country': 'BR', 'sunrise': 1592991980, 'sunset': 1593030500}",-10800.0,3450188.0,Santa Isabel,200,,
"{'lon': 26.46, 'lat': -28.7}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 30.2, 'feels_like': 22.86, 'temp_min': 30.2, 'temp_max': 30.2, 'pressure': 1028, 'humidity': 74}",,"{'speed': 4.7, 'deg': 10}",{'all': 0},1593038516.0,"{'type': 1, 'id': 1884, 'country': 'ZA', 'sunrise': 1593061638, 'sunset': 1593098775}",7200.0,1015969.0,Brandfort,200,,
"{'lon': 120.33, 'lat': 37.65}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 68.76, 'feels_like': 66.63, 'temp_min': 68.76, 'temp_max': 68.76, 'pressure': 1004, 'humidity': 81, 'sea_level': 1004, 'grnd_level': 1003}",,"{'speed': 11.43, 'deg': 26}",{'all': 7},1593038344.0,"{'country': 'CN', 'sunrise': 1593031105, 'sunset': 1593084244}",28800.0,1802550.0,Longkou,200,,
"{'lon': -7.57, 'lat': 9.51}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 75.97, 'feels_like': 80.31, 'temp_min': 75.97, 'temp_max': 75.97, 'pressure': 1013, 'humidity': 75, 'sea_level': 1013, 'grnd_level': 966}",,"{'speed': 3.65, 'deg': 218}",{'all': 52},1593038516.0,"{'country': 'CI', 'sunrise': 1592979144, 'sunset': 1593024782}",0.0,2283016.0,Odienné,200,,{'1h': 0.26}
"{'lon': -1.73, 'lat': 41.9}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 75.85, 'feels_like': 72.05, 'temp_min': 75.2, 'temp_max': 77, 'pressure': 1018, 'humidity': 44}",10000.0,"{'speed': 8.05, 'deg': 180}",{'all': 99},1593038516.0,"{'type': 1, 'id': 6407, 'country': 'ES', 'sunrise': 1593059578, 'sunset': 1593114368}",7200.0,3108308.0,Tarazona,200,,
"{'lon': -135.33, 'lat': 57.05}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 53.6, 'feels_like': 49.03, 'temp_min': 53.6, 'temp_max': 53.6, 'pressure': 1021, 'humidity': 71}",16093.0,"{'speed': 5.82, 'deg': 220}",{'all': 90},1593038274.0,"{'type': 1, 'id': 7795, 'country': 'US', 'sunrise': 1593000435, 'sunset': 1593064824}",-28800.0,5557293.0,Sitka,200,,
"{'lon': -9.06, 'lat': 42.78}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 64, 'feels_like': 63.88, 'temp_min': 64, 'temp_max': 64, 'pressure': 1017, 'humidity': 82}",,"{'speed': 5.01, 'deg': 55, 'gust': 10}",{'all': 68},1593038516.0,"{'type': 3, 'id': 72671, 'country': 'ES', 'sunrise': 1593061150, 'sunset': 1593116315}",7200.0,3115824.0,Muros,200,,
"{'lon': -66.67, 'lat': 45.95}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 73.49, 'feels_like': 72.34, 'temp_min': 73, 'temp_max': 73.99, 'pressure': 1006, 'humidity': 83}",14484.0,"{'speed': 13.87, 'deg': 170, 'gust': 21.92}",{'all': 40},1593038366.0,"{'type': 1, 'id': 798, 'country': 'CA', 'sunrise': 1592987820, 'sunset': 1593044477}",-10800.0,5957776.0,Fredericton,200,,
"{'lon': 20.28, 'lat': 51.38}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 61, 'feels_like': 62.2, 'temp_min': 61, 'temp_max': 61, 'pressure': 1020, 'humidity': 90}",,"{'speed': 2.42, 'deg': 164}",{'all': 58},1593038516.0,"{'type': 3, 'id': 65010, 'country': 'PL', 'sunrise': 1593051810, 'sunset': 1593111570}",7200.0,763111.0,Opoczno,200,,
"{'lon': 169.85, 'lat': -46.28}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 48, 'feels_like': 43.65, 'temp_min': 48, 'temp_max': 48, 'pressure': 1026, 'humidity': 92}",,"{'speed': 5.99, 'deg': 0, 'gust': 18.01}",{'all': 95},1593038517.0,"{'type': 3, 'id': 2000217, 'country': 'NZ', 'sunrise': 1593030292, 'sunset': 1593061284}",43200.0,2208248.0,Kaitangata,200,,
"{'lon': 76.29, 'lat': 12.31}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,"{'temp': 69.64, 'feels_like': 74.95, 'temp_min': 69.64, 'temp_max': 69.64, 'pressure': 1008, 'humidity': 92, 'sea_level': 1008, 'grnd_level': 920}",,"{'speed': 1.72, 'deg': 211}",{'all': 100},1593038517.0,"{'country': 'IN', 'sunrise': 1593045123, 'sunset': 1593091368}",19800.0,1269873.0,Hunsūr,200,,{'1h': 1.4}
"{'lon': 0.9, 'lat': 5.79}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 80.6, 'feels_like': 84.49, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1013, 'humidity': 83}",10000.0,"{'speed': 11.41, 'deg': 210}",{'all': 20},1593038517.0,"{'type': 1, 'id': 1218, 'country': 'GH', 'sunrise': 1592977508, 'sunset': 1593022352}",0.0,2304548.0,Anloga,200,,
"{'lon': -71.1, 'lat': 18.21}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 83.7, 'feels_like': 87.13, 'temp_min': 83.7, 'temp_max': 83.7, 'pressure': 1014, 'humidity': 69, 'sea_level': 1014, 'grnd_level': 1011}",,"{'speed': 9.69, 'deg': 136}",{'all': 44},1593038517.0,"{'country': 'DO', 'sunrise': 1592993417, 'sunset': 1593041007}",-14400.0,3492985.0,Santa Cruz de Barahona,200,,{'1h': 0.11}
